U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699456156937987600,101895.3930349,15:09:16:937988,FAKE:1200,,,
1699456157951502800,101896.4067318,15:09:17:951503,FAKE:1200,,,
1699456158970630300,101897.4255046,15:09:18:970630,FAKE:1200,,,
1699456159992666600,101898.4480423,15:09:19:992667,FAKE:1200,,,
1699456161003675000,101899.4591207,15:09:21:003675,FAKE:1200,,,
1699456162016586700,101900.4711596,15:09:22:016587,FAKE:1200,,,
1699456162644522100,101901.0993343,15:09:22:644522,H,,,
1699456163028026100,101901.4829769,15:09:23:028026,FAKE:1200,,,
1699456164040367900,101902.4950637,15:09:24:040368,FAKE:1200,,,
1699456165051987600,101903.5073464,15:09:25:051988,FAKE:1200,,,
1699456166065549500,101904.5209781,15:09:26:065550,FAKE:1200,,,
1699456167077928600,101905.5332599,15:09:27:077929,FAKE:1200,,,
1699456168089194300,101906.5439739,15:09:28:089194,FAKE:1200,,,
1699456169101159600,101907.5560645,15:09:29:101160,FAKE:1200,,,
1699456170113444800,101908.5680693,15:09:30:113445,FAKE:1200,,,
1699456171126262100,101909.5809708,15:09:31:126262,FAKE:1200,,,
1699456172137949700,101910.5932845,15:09:32:137950,FAKE:1200,,,
1699456172657818900,101911.1124796,15:09:32:657819,H,,,
1699456173149730900,101911.6049762,15:09:33:149731,FAKE:1200,,,
1699456174161135800,101912.6159793,15:09:34:161136,FAKE:1200,,,
1699456175173440300,101913.628106,15:09:35:173440,FAKE:1200,,,
1699456176183453100,101914.638976,15:09:36:183453,FAKE:1200,,,
1699456177194957000,101915.6502967,15:09:37:194957,FAKE:1200,,,
1699456182669831700,101921.1252221,15:09:42:669832,H,,,
1699456190668762600,101929.1237281,15:09:50:668763,VECTOR_0 STARTED,0,Fake P300,
1699456191972822100,101930.4274862,15:09:51:972822,VECTOR 0 STOPPED,,,
1699456192681051700,101931.1359502,15:09:52:681052,H,,,
1699456192836556100,101931.2915043,15:09:52:836556,VECTOR_1 STARTED,1,Index of Time and Change que 2:10,
1699456193418409800,101931.8731704,15:09:53:418410,P300:1200,1,Index of Time and Change que 2:10,
1699456194430152800,101932.8848399,15:09:54:430153,P300:1000,1,Index of Time and Change que 2:10,
1699456195445238600,101933.899848,15:09:55:445239,P300:1200,1,Index of Time and Change que 2:10,
1699456196455985300,101934.9108429,15:09:56:455985,P300:1200,1,Index of Time and Change que 2:10,
1699456197470382100,101935.9249986,15:09:57:470382,P300:1200,1,Index of Time and Change que 2:10,
1699456198481529600,101936.9368481,15:09:58:481530,P300:1200,1,Index of Time and Change que 2:10,
1699456199494247700,101937.9491456,15:09:59:494248,P300:1200,1,Index of Time and Change que 2:10,
1699456200504452300,101938.959959,15:10:00:504452,P300:1200,1,Index of Time and Change que 2:10,
1699456201522342000,101939.9778459,15:10:01:522342,P300:1200,1,Index of Time and Change que 2:10,
1699456202535939500,101940.9905662,15:10:02:535940,P300:1200,1,Index of Time and Change que 2:10,
1699456202692969900,101941.1475852,15:10:02:692970,H,1,Index of Time and Change que 2:10,
1699456203555405500,101942.0108462,15:10:03:555406,P300:1200,1,Index of Time and Change que 2:10,
1699456204567277200,101943.0221822,15:10:04:567277,P300:1200,1,Index of Time and Change que 2:10,
1699456205578607900,101944.0338464,15:10:05:578608,P300:1200,1,Index of Time and Change que 2:10,
1699456206591829400,101945.0469544,15:10:06:591830,P300:1200,1,Index of Time and Change que 2:10,
1699456207604533500,101946.0599704,15:10:07:604533,P300:1000,1,Index of Time and Change que 2:10,
1699456208616283500,101947.0709576,15:10:08:616283,P300:1200,1,Index of Time and Change que 2:10,
1699456209627736200,101948.083196,15:10:09:627736,P300:1200,1,Index of Time and Change que 2:10,
1699456210639367900,101949.0939246,15:10:10:639368,P300:1200,1,Index of Time and Change que 2:10,
1699456211651457000,101950.1069026,15:10:11:651457,P300:1200,1,Index of Time and Change que 2:10,
1699456212663272200,101951.1178458,15:10:12:663272,P300:1200,1,Index of Time and Change que 2:10,
1699456212704691800,101951.1593331,15:10:12:704692,H,1,Index of Time and Change que 2:10,
1699456213676051400,101952.1309082,15:10:13:676051,P300:1200,1,Index of Time and Change que 2:10,
1699456214688329100,101953.1429665,15:10:14:688329,P300:1200,1,Index of Time and Change que 2:10,
1699456215700644300,101954.1560616,15:10:15:700644,P300:1200,1,Index of Time and Change que 2:10,
1699456216714300800,101955.1692381,15:10:16:714301,P300:1000,1,Index of Time and Change que 2:10,
1699456217725460800,101956.1809213,15:10:17:725461,P300:1200,1,Index of Time and Change que 2:10,
1699456218738146400,101957.1928496,15:10:18:738146,P300:1200,1,Index of Time and Change que 2:10,
1699456219750294900,101958.2051348,15:10:19:750295,P300:1200,1,Index of Time and Change que 2:10,
1699456220764702900,101959.2198475,15:10:20:764703,P300:1200,1,Index of Time and Change que 2:10,
1699456221776865300,101960.2319141,15:10:21:776865,P300:1000,1,Index of Time and Change que 2:10,
1699456222715558500,101961.1709542,15:10:22:715558,H,1,Index of Time and Change que 2:10,
1699456222789504200,101961.2442575,15:10:22:789504,P300:1200,1,Index of Time and Change que 2:10,
1699456223799443900,101962.2549109,15:10:23:799444,P300:1200,1,Index of Time and Change que 2:10,
1699456224813534000,101963.268848,15:10:24:813534,P300:1200,1,Index of Time and Change que 2:10,
1699456225832554000,101964.2878444,15:10:25:832554,P300:1000,1,Index of Time and Change que 2:10,
1699456226845787500,101965.301013,15:10:26:845787,P300:1200,1,Index of Time and Change que 2:10,
1699456227857120100,101966.3119064,15:10:27:857120,P300:1200,1,Index of Time and Change que 2:10,
1699456228869307900,101967.324337,15:10:28:869308,P300:1000,1,Index of Time and Change que 2:10,
1699456229887106700,101968.3418459,15:10:29:887107,P300:1200,1,Index of Time and Change que 2:10,
1699456230898373400,101969.3538427,15:10:30:898373,P300:1200,1,Index of Time and Change que 2:10,
1699456231911260800,101970.3658602,15:10:31:911261,P300:1200,1,Index of Time and Change que 2:10,
1699456232728198200,101971.1827975,15:10:32:728198,H,1,Index of Time and Change que 2:10,
1699456232924302800,101971.3798471,15:10:32:924303,P300:1200,1,Index of Time and Change que 2:10,
1699456233938094700,101972.3933708,15:10:33:938095,P300:1200,1,Index of Time and Change que 2:10,
1699456234955005800,101973.4098611,15:10:34:955006,P300:1000,1,Index of Time and Change que 2:10,
1699456235966341200,101974.4209266,15:10:35:966341,P300:1200,1,Index of Time and Change que 2:10,
1699456236977316600,101975.4328512,15:10:36:977317,P300:1000,1,Index of Time and Change que 2:10,
1699456237989294400,101976.4438874,15:10:37:989294,P300:1200,1,Index of Time and Change que 2:10,
1699456238999606900,101977.4548476,15:10:38:999607,P300:1200,1,Index of Time and Change que 2:10,
1699456240012081700,101978.4669383,15:10:40:012082,P300:1200,1,Index of Time and Change que 2:10,
1699456241022940900,101979.4778455,15:10:41:022941,P300:1200,1,Index of Time and Change que 2:10,
1699456242034850100,101980.4902887,15:10:42:034850,P300:1200,1,Index of Time and Change que 2:10,
1699456242738900000,101981.1935893,15:10:42:738900,H,1,Index of Time and Change que 2:10,
1699456243047557800,101981.5022724,15:10:43:047558,P300:1000,1,Index of Time and Change que 2:10,
1699456244099745500,101982.5551213,15:10:44:099746,P300:1200,1,Index of Time and Change que 2:10,
1699456245112328100,101983.5671499,15:10:45:112328,P300:1000,1,Index of Time and Change que 2:10,
1699456246124048500,101984.5790899,15:10:46:124048,P300:1200,1,Index of Time and Change que 2:10,
1699456247135514200,101985.5909689,15:10:47:135514,P300:1200,1,Index of Time and Change que 2:10,
1699456248148258600,101986.6029302,15:10:48:148258,P300:1200,1,Index of Time and Change que 2:10,
1699456249159885600,101987.6148461,15:10:49:159886,P300:1200,1,Index of Time and Change que 2:10,
1699456250172253200,101988.6270173,15:10:50:172253,P300:1200,1,Index of Time and Change que 2:10,
1699456251184052300,101989.6388432,15:10:51:184052,P300:1200,1,Index of Time and Change que 2:10,
1699456252194734600,101990.6498426,15:10:52:194735,P300:1200,1,Index of Time and Change que 2:10,
1699456252750555500,101991.2055424,15:10:52:750555,H,1,Index of Time and Change que 2:10,
1699456253205971100,101991.6609342,15:10:53:205971,P300:1000,1,Index of Time and Change que 2:10,
1699456254220409200,101992.6759168,15:10:54:220409,P300:1200,1,Index of Time and Change que 2:10,
1699456255233394200,101993.6879749,15:10:55:233394,P300:1000,1,Index of Time and Change que 2:10,
1699456256245365100,101994.6999241,15:10:56:245365,P300:1200,1,Index of Time and Change que 2:10,
1699456257255990600,101995.7109072,15:10:57:255991,P300:1200,1,Index of Time and Change que 2:10,
1699456258268314000,101996.7233374,15:10:58:268314,P300:1000,1,Index of Time and Change que 2:10,
1699456259282270200,101997.7368461,15:10:59:282270,P300:1200,1,Index of Time and Change que 2:10,
1699456260292628200,101998.7480502,15:11:00:292628,P300:1000,1,Index of Time and Change que 2:10,
1699456261305240200,101999.7598602,15:11:01:305240,P300:1200,1,Index of Time and Change que 2:10,
1699456262319372400,102000.773996,15:11:02:319372,P300:1200,1,Index of Time and Change que 2:10,
1699456262763134400,102001.217757,15:11:02:763134,H,1,Index of Time and Change que 2:10,
1699456263337578900,102001.7928432,15:11:03:337579,P300:1200,1,Index of Time and Change que 2:10,
1699456264349683500,102002.8049185,15:11:04:349684,P300:1000,1,Index of Time and Change que 2:10,
1699456265360594400,102003.8160145,15:11:05:360595,P300:1200,1,Index of Time and Change que 2:10,
1699456266378323100,102004.833167,15:11:06:378323,P300:1000,1,Index of Time and Change que 2:10,
1699456267390164800,102005.8449713,15:11:07:390165,P300:1000,1,Index of Time and Change que 2:10,
1699456268401333700,102006.8568548,15:11:08:401334,P300:1200,1,Index of Time and Change que 2:10,
1699456269413311600,102007.8679369,15:11:09:413311,P300:1000,1,Index of Time and Change que 2:10,
1699456270424297700,102008.8789945,15:11:10:424298,P300:1200,1,Index of Time and Change que 2:10,
1699456271435557200,102009.8908417,15:11:11:435557,P300:1200,1,Index of Time and Change que 2:10,
1699456272448009900,102010.9029253,15:11:12:448010,P300:1200,1,Index of Time and Change que 2:10,
1699456272774368400,102011.2290767,15:11:12:774369,H,1,Index of Time and Change que 2:10,
1699456273460362600,102011.9153365,15:11:13:460362,P300:1200,1,Index of Time and Change que 2:10,
1699456274472080200,102012.927332,15:11:14:472080,P300:1200,1,Index of Time and Change que 2:10,
1699456275486242900,102013.9410997,15:11:15:486243,P300:1200,1,Index of Time and Change que 2:10,
1699456276498376200,102014.9529812,15:11:16:498376,P300:1200,1,Index of Time and Change que 2:10,
1699456277509228800,102015.9641418,15:11:17:509229,P300:1200,1,Index of Time and Change que 2:10,
1699456278520939600,102016.9761723,15:11:18:520940,P300:1000,1,Index of Time and Change que 2:10,
1699456279532142200,102017.9870442,15:11:19:532142,P300:1200,1,Index of Time and Change que 2:10,
1699456280544441700,102018.9990852,15:11:20:544442,P300:1000,1,Index of Time and Change que 2:10,
1699456281555309100,102020.0099067,15:11:21:555309,P300:1200,1,Index of Time and Change que 2:10,
1699456282567104700,102021.0219455,15:11:22:567105,P300:1200,1,Index of Time and Change que 2:10,
1699456282787422300,102021.2420485,15:11:22:787422,H,1,Index of Time and Change que 2:10,
1699456283579333700,102022.0341225,15:11:23:579334,P300:1200,1,Index of Time and Change que 2:10,
1699456284589386900,102023.0448829,15:11:24:589387,P300:1200,1,Index of Time and Change que 2:10,
1699456285600309400,102024.0558524,15:11:25:600310,P300:1200,1,Index of Time and Change que 2:10,
1699456286613576000,102025.0681484,15:11:26:613576,P300:1200,1,Index of Time and Change que 2:10,
1699456287625311200,102026.0802703,15:11:27:625311,P300:1200,1,Index of Time and Change que 2:10,
