U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699646573646378600,157376.4420518,20:02:53:646379,FAKE:1000,,,
1699646574655800900,157377.4520074,20:02:54:655801,FAKE:1000,,,
1699646575249703100,157378.0454997,20:02:55:249703,H,,,
1699646575670420400,157378.4661044,20:02:55:670420,FAKE:1000,,,
1699646576681269700,157379.4771132,20:02:56:681270,FAKE:1000,,,
1699646577692695000,157380.4890929,20:02:57:692695,FAKE:1000,,,
1699646578703415700,157381.499981,20:02:58:703416,FAKE:1000,,,
1699646579713480100,157382.5099805,20:02:59:713480,FAKE:1000,,,
1699646580723418000,157383.5199851,20:03:00:723418,FAKE:1000,,,
1699646581734499500,157384.53098,20:03:01:734500,FAKE:1000,,,
1699646582744650200,157385.5410798,20:03:02:744650,FAKE:1000,,,
1699646583425359100,157386.2217112,20:03:03:425359,VECTOR_0 STARTED,0,Fake P300,
1699646583757796800,157386.554243,20:03:03:757797,FAKE:1000,0,Fake P300,
1699646583953385600,157386.7496592,20:03:03:953385,VECTOR 0 STOPPED,,,
1699646584770248000,157387.5660469,20:03:04:770248,FAKE:1000,,,
1699646585262948800,157388.059359,20:03:05:262949,H,,,
1699646585781193800,157388.5770036,20:03:05:781194,FAKE:1000,,,
1699646586791868400,157389.5882382,20:03:06:791868,FAKE:1000,,,
1699646587806633700,157390.602539,20:03:07:806634,FAKE:1000,,,
1699646588824336900,157391.6200387,20:03:08:824337,FAKE:1000,,,
1699646589834379600,157392.630053,20:03:09:834379,FAKE:1000,,,
1699646590844872000,157393.6410182,20:03:10:844872,FAKE:1000,,,
1699646591855972900,157394.6519792,20:03:11:855973,FAKE:1000,,,
1699646595277989900,157398.0745469,20:03:15:277990,H,,,
1699646605307072300,157408.1027477,20:03:25:307072,H,,,
1699646607489151100,157410.2853371,20:03:27:489151,VECTOR_1 STARTED,1,Index of Time and Change que 2:10,
1699646608278034100,157411.0741621,20:03:28:278034,P300:1200,1,Index of Time and Change que 2:10,
1699646609289127500,157412.0847873,20:03:29:289127,P300:1000,1,Index of Time and Change que 2:10,
1699646610299754400,157413.0960307,20:03:30:299754,P300:1000,1,Index of Time and Change que 2:10,
1699646611310643100,157414.10697,20:03:31:310643,P300:1000,1,Index of Time and Change que 2:10,
1699646612321084700,157415.1175001,20:03:32:321085,P300:1000,1,Index of Time and Change que 2:10,
1699646613334540800,157416.1308255,20:03:33:334541,P300:1000,1,Index of Time and Change que 2:10,
1699646614344396600,157417.1408695,20:03:34:344397,P300:1000,1,Index of Time and Change que 2:10,
1699646615319023800,157418.1147345,20:03:35:319024,H,1,Index of Time and Change que 2:10,
1699646615355373700,157418.1517437,20:03:35:355374,P300:1200,1,Index of Time and Change que 2:10,
1699646616366079800,157419.1619146,20:03:36:366080,P300:1200,1,Index of Time and Change que 2:10,
1699646617375845000,157420.172195,20:03:37:375845,P300:1200,1,Index of Time and Change que 2:10,
